genes	logFC	logCPM	F	PValue	FDR	symbol	description	biotype	log2Average.HMEC	log2Average.TNBC	BT549_rep1	BT549_rep2	HCC70_rep1	HCC70_rep2	HMEC_rep1	HMEC_rep2	MB231_rep1	MB231_rep2	MB231_rep3
ENSG00000110218	-1.3732559853232413	5.500063389418198	28.711858558272812	5.013606898130699e-4	0.0150606685088101	PANX1	pannexin 1	protein_coding	5.244292437430998	4.189713154153628	4.427587247155103	4.096155893323017	3.446475171282608	3.569043995728667	5.104206247986849	5.37197201477011	4.40078082823329	4.475018244458138	4.522631394583728
ENSG00000108010	-1.1059404169314877	6.089335592406155	28.62635163519057	5.029393239898338e-4	0.0150606685088101	GLRX3	glutaredoxin 3	protein_coding	7.303634606936312	6.358913403890999	6.445630783318369	6.220815903738185	5.748057239539629	5.863369084934309	7.452116467962198	7.13809909447078	6.616527911824843	6.520250664302197	6.793375202377439
ENSG00000144815	-1.7324180421867887	5.162646443771128	28.915496637653494	5.054257453265958e-4	0.015109297280940794	NXPE3	neurexophilin and PC-esterase domain family, member 3	protein_coding	4.425323789390024	3.3371654640271853	3.902330963145492	3.653933242773059	2.5798106499965345	2.65187532748566	4.3261591858514725	4.518108429210383	3.3996674981392485	3.3566295589392636	3.342331081813975
ENSG00000161996	1.7573758547688272	5.8113832893512285	28.7034297290579	5.091613314122819e-4	0.015190945333689254	WDR90	WD repeat domain 90	protein_coding	3.847459695418131	5.683533790577004	5.501027917354953	5.306015177083797	5.982429575137079	6.293752473829802	3.8275403571462414	3.8671077481237917	5.410528551717204	5.576255112341126	5.42587479545063
ENSG00000181019	1.3145584798441727	8.485077763796642	28.51263320595851	5.098913035854139e-4	0.015190945333689254	NQO1	NAD(P)H dehydrogenase, quinone 1	protein_coding	7.684436599633307	9.257225764585186	9.10325728170336	9.220760810362945	8.866742384957513	8.943650418041198	7.9587948104317325	7.345354380485472	9.468540885474054	9.508282208181685	9.5332382957402
ENSG00000204542	-6.71318374730324	-0.009673416032567463	28.828617897468217	5.116384184396911e-4	0.015216935909654538	C6orf15	chromosome 6 open reading frame 15	protein_coding	2.5371565363914685	0.05480861786009013	0	0	0.20316450985712947	0.1632776144146485	2.7201731438713908	2.3275029239716027	0	0	0
ENSG00000108387	-4.538032243896805	-0.239406346105741	28.595105700935534	5.125009810878055e-4	0.015216935909654538	SEPT4	septin 4	protein_coding	1.7243286293364855	0.20443256056417816	0.28457582029759215	0	0.09911657224746613	0.09998948086457492	1.7051844063644164	1.7432221362959577	0.2981580689085914	0.28972624953257187	0.3250576064508787
ENSG00000015133	2.5622160665921654	4.914499917750679	28.750315939560835	5.164223547772641e-4	0.015307422692027263	CCDC88C	coiled-coil domain containing 88C	protein_coding	1.5551624793878442	3.5468222438382515	2.7096425516227316	2.393419790390751	3.7035570016957613	3.715935011406731	1.490825617997655	1.616752311723755	3.76326818946994	3.854304168719016	3.9820858473593415
ENSG00000167767	3.2029222962741386	6.653014664488701	28.679483090706967	5.207975161497345e-4	0.015411031905255152	KRT80	keratin 80	protein_coding	2.3556244411952045	5.564211845508188	5.3472248457071565	5.245970106010722	4.2772791368080645	4.355135799663217	2.4491022264743476	2.2556676457039133	6.110477612378328	6.199645735803216	6.131289975029182
ENSG00000184307	2.772575821733568	3.546623222933426	28.253278181228584	5.261936885741816e-4	0.015533418102993779	ZDHHC23	zinc finger, DHHC-type containing 23	protein_coding	0.6185766012862413	2.6156790939199186	2.2122754755513503	2.3950545371050542	3.1467710704448573	3.126417101758701	0.5663088791442068	0.6690167240112386	2.1948138901948475	2.363780957946088	2.509685878398463
ENSG00000140450	-5.410639343709218	4.16488713303703	28.575661242982015	5.272931677289911e-4	0.015533418102993779	ARRDC4	arrestin domain containing 4	protein_coding	4.597732633824168	0.6518866863273675	0.293498111173766	0.41678085698626355	1.1221134247438054	1.4422830228809203	4.287921140913981	4.85263239850127	0.35170335224528343	0.13463637595787584	0.22645099442222894
ENSG00000085449	-1.7548897071781926	5.521047185339695	28.554072740229696	5.286563719696886e-4	0.015533418102993779	WDFY1	WD repeat and FYVE domain containing 1	protein_coding	4.913388350394265	3.689744362152736	4.020144926050881	3.9284269946238703	3.98572730416071	3.7660207609978227	4.878668138899304	4.947292576968213	3.4108472061119364	3.417022328063193	3.0202594657529254
ENSG00000184436	1.3387559747530655	4.640074482005945	28.210924742527244	5.289164341661279e-4	0.015533418102993779	THAP7	THAP domain containing 7	protein_coding	3.745830488451676	5.301252768552524	4.993655453596776	4.8975290215880225	5.120194961749802	4.870295122952747	3.849956922245493	3.6336000374386628	5.691589152606502	5.729709084808624	5.510134540625
ENSG00000140563	-7.626878511868334	2.0303345222022293	28.542846444285555	5.293669715428294e-4	0.015533418102993779	MCTP2	multiple C2 domains, transmembrane 2	protein_coding	2.7997085090481684	0.05954055896684681	0	0	0	0	2.7996608382877377	2.7997561782334732	0.17563970906335766	0.0825334152845731	0.14612844378184164
ENSG00000246100	-5.487938449903615	-1.7687470633761033	28.229846322339352	5.316971569091876e-4	0.015543143688717913	LINC00900	long intergenic non-protein coding RNA 900	lincRNA	0.6735287023161333	0.04615167230653841	0.02447116030590816	0.2755348584969738	0	0	0.522881874836369	0.8099216047704481	0	0	0
ENSG00000166974	1.426941999085508	5.333349936647198	28.166194986246005	5.318107729358945e-4	0.015543143688717913	MAPRE2	microtubule-associated protein, RP/EB family, member 2	protein_coding	2.9825701115103413	4.626062277094623	4.593950714981317	4.864317474995304	4.924287712204046	5.166056598015343	2.786934194564316	3.1548170420067625	4.075731507605101	4.189633206707052	4.185846140362797
ENSG00000198056	1.371283109369227	4.4381540558222925	28.157737609065784	5.323602131082743e-4	0.015543143688717913	PRIM1	primase, DNA, polypeptide 1 (49kDa)	protein_coding	3.3534009474523505	4.9510909763275155	4.9363876288257975	4.944437698026497	4.537562981229643	4.332446009814053	3.4824584976508524	3.2116540107012166	5.150312495086003	5.309962076625301	5.192531807745457
ENSG00000197119	2.024489848215256	5.16160523841277	28.301591937745997	5.387516842911492e-4	0.015699621348815845	SLC25A29	solute carrier family 25 (mitochondrial carnitine/acylcarnitine carrier), member 29	protein_coding	2.8060088266343888	4.794224052253461	5.163332266896001	5.161523522349557	4.966703127252802	4.640123833800825	2.5916274550276266	2.9926162888676915	4.297595938226161	4.602745516815903	4.487284107747229
ENSG00000263142	9.263513736023487	1.560739509340475	32.20422751098084	5.395120477216086e-4	0.015699621348815845	LRRC37A17P	leucine rich repeat containing 37, member A17, pseudogene	pseudogene	0	1.2190721587311446	1.0739768701693782	0.9981268528777687	1.0280001803523757	0.22433175298034677	0	0	1.55958714324419	1.5728994935634295	1.614948360830692
ENSG00000100994	-3.009376870557757	8.310468025255021	28.320870176085528	5.4366234224154e-4	0.015792583649886734	PYGB	phosphorylase, glycogen; brain	protein_coding	8.294097694311366	5.494458692899789	6.146536200602948	6.325697708193234	5.48929194672963	5.822324491966034	8.341478180242394	8.245108161761006	4.422463304800965	4.387392662695986	4.36749907253728
ENSG00000130304	-2.531960914455269	3.8050539720860717	28.307939157814825	5.445096771624379e-4	0.015792583649886734	SLC27A1	solute carrier family 27 (fatty acid transporter), member 1	protein_coding	3.9225650708361948	2.18121783299618	1.2798916071034625	2.0834351642015596	2.462757318770979	3.048526224531599	3.9580858197738213	3.8861476379481417	1.7564616607080734	2.0358354200140067	1.931885682873087
ENSG00000089159	-1.539139258567692	8.242986584410541	28.208405376481156	5.461487400152269e-4	0.015808683214127896	PXN	paxillin	protein_coding	7.892687337328383	6.68391138143907	7.023917642082585	6.7003129181910035	5.780863539616364	5.819013719768186	7.67192466567575	8.084108893675646	6.945349990885959	6.990656160545265	6.950999074022323
ENSG00000172331	-1.3631892708817415	4.935474223373288	27.93820498829258	5.468696214043558e-4	0.015808683214127896	BPGM	2,3-bisphosphoglycerate mutase	protein_coding	5.439361479999576	4.337028643927042	4.371663055256227	4.606437840469525	4.422352214289061	4.452334369739042	5.083748627392114	5.724423238606358	4.164175677168388	4.1126429148489825	4.157860821332625
ENSG00000123600	-1.3304283875288527	4.556927747847968	27.893061340740786	5.499132728914113e-4	0.015870478936592654	METTL8	methyltransferase like 8	protein_coding	5.214554970101856	3.8480566219332077	3.924985232491332	3.701471590759674	3.8308044511073143	4.198913809050095	5.323261030382878	5.096985606701998	3.6500545016374457	3.9606050709516065	3.571430320456988
ENSG00000232310	-5.676134497501655	-1.995762887499687	27.899175850554368	5.527133338478524e-4	0.015922972426337972	RP11-557H15.4		lincRNA	1.5387096411975243	0.06050643454596373	0	0	0	0	1.23768513003501	1.7876381401806534	0.37831447068942203	0	0
ENSG00000223764	10.00315129144289	2.2831980667297223	32.04264525424906	5.535500746454974e-4	0.015922972426337972	RP11-54O7.3		lincRNA	0	1.6174284721792422	2.071916624204703	2.2588700894265803	0.654199117862349	0.31720179461875453	0	0	1.7842972747252375	1.5720622566996936	1.7003807427139441
ENSG00000123983	-1.1996416280181215	7.405983209249945	27.78793158907348	5.570823850179008e-4	0.015998310197940305	ACSL3	acyl-CoA synthetase long-chain family member 3	protein_coding	7.12697028618526	6.283236552874014	5.428018424944038	5.5774345419049824	6.650110224160305	6.610628617909096	6.945487912527812	7.2881530751481804	6.337653694536226	6.371689927250985	6.531952312173217
ENSG00000102287	2.5080303643072077	6.094613623821473	28.087100751876417	5.592350025042593e-4	0.016012046890631515	GABRE	gamma-aminobutyric acid (GABA) A receptor, epsilon	protein_coding	2.9339071237557715	5.241298395270002	4.324512467504776	4.924765936580312	5.467957598955872	6.070039909260512	3.14481569145134	2.6867980731767025	5.051780639100891	5.084637002733374	5.162825596621692
ENSG00000241839	-2.0445214957545206	3.0255175590381382	27.742578812079078	5.602105785709881e-4	0.016012046890631515	PLEKHO2	pleckstrin homology domain containing, family O member 2	protein_coding	2.841562992246208	1.4792200439867598	1.5589657500973362	1.520974818429092	1.0519376285901463	0.8715896250036329	2.553175510525611	3.0817957967819902	1.8500379670964648	1.6498472460056934	1.6104601184336222
ENSG00000169118	-1.3106955914083032	5.255664084706203	27.71954636230914	5.618075020137323e-4	0.016028898730092122	CSNK1G1	casein kinase 1, gamma 1	protein_coding	3.5570265951753335	2.649615859761988	2.8063010106158046	2.804135513334217	2.69705671998126	2.629256376172712	3.319456476797199	3.7609510692796317	2.4706574800385552	2.4931638768599687	2.60899957560398
ENSG00000088812	-2.315677155592972	6.219560614870773	27.907355094069704	5.715838785380228e-4	0.016270679306032453	ATRN	attractin	protein_coding	5.047721675895926	3.199359132624994	3.6153382130228526	3.7824061782968013	2.282955002690496	2.4599546168381625	4.951463065813441	5.137957530760781	3.093371273291403	3.2663586799794877	3.2865063922372184
ENSG00000186197	-7.888993491007857	2.56173289774611	27.899381461669133	5.72139425306313e-4	0.016270679306032453	EDARADD	EDAR-associated death domain	protein_coding	3.522750419314095	0.07405952659495507	0.10206988318198308	0.2722139635830023	0	0.12134722311419016	3.389017889556103	3.6451312593459257	0	0	0
ENSG00000183010	1.0092591742438712	6.415094403313376	27.52720008359334	5.753644632290261e-4	0.01633587466263546	PYCR1	pyrroline-5-carboxylate reductase 1	protein_coding	5.132040372467676	6.724499347786628	6.681838544573555	5.931635900945009	6.695687646309389	6.785061240998276	5.058169718807118	5.202312136566952	6.9395027542558125	6.98830487434838	6.818725322254028
ENSG00000197461	-4.991897646192955	4.240864036684223	27.81443599587435	5.780993252318444e-4	0.016386964367979692	PDGFA	platelet-derived growth factor alpha polypeptide	protein_coding	5.471739849533964	1.512350229074272	0.23626959871002295	0.14416477124665694	1.1644574155536702	0.9460522230762971	5.533351471007253	5.407379211277924	1.783218237908663	2.4419378595468157	2.2148860129985213
ENSG00000173805	-3.403566281246645	0.39314933052884915	27.465007276668693	5.798337760319687e-4	0.016409576879689865	HAP1	huntingtin-associated protein 1	protein_coding	1.3849600677260057	0.20804051442779067	0.09893953433621885	0.17653282691514516	0.12854783953319243	0.190191823282442	1.0289566356520923	1.670272293408946	0.4132802855356149	0.19272988384294187	0.2338074114606129
ENSG00000163584	-2.322127621053993	4.957265945545245	27.728296047612236	5.842213417343266e-4	0.01650707978145473	RPL22L1	ribosomal protein L22-like 1	protein_coding	8.330820492300774	6.097813603268708	5.70057633633113	5.636425512496287	5.139227788042634	4.661242695713456	8.46827752886351	8.178874214494817	6.786988818042569	6.667839980226031	6.71462699357443
ENSG00000198832	1.7922140765039463	5.742492859797174	27.597216300466282	5.868362378044457e-4	0.016549143329234427	SELM	Selenoprotein M 	protein_coding	5.550430915288662	7.520907425635514	7.613483367321033	7.475969105361815	7.863955137791491	7.734576051928793	5.374385534257625	5.707311686334089	7.222117253132333	7.347243331522377	7.263875764838021
ENSG00000118785	-6.613084007907382	1.046403999605298	27.68123908947521	5.875994491827729e-4	0.016549143329234427	SPP1	secreted phosphoprotein 1	protein_coding	3.1128254532021407	0.1509258540067236	0.1267461383870171	0.35601717530780225	0	0	3.507561306147114	2.5676287807783313	0	0.30099924851328086	0.22436003070712404
ENSG00000143543	1.6384608686366169	7.160053578487001	27.46367245003693	5.898975620740924e-4	0.01657142392495004	JTB	jumping translocation breakpoint	protein_coding	5.939420890743277	7.7798127711834	7.218557731206795	7.066143786863825	7.867052763781407	7.938064228381357	6.174426841551939	5.65854019532492	8.078044555583244	7.977097708681996	7.991542083795116
ENSG00000117525	-6.565643673335315	8.55676963428945	27.644101374250347	5.902824825418897e-4	0.01657142392495004	F3	coagulation factor III (thromboplastin, tissue factor)	protein_coding	10.006323659172912	3.853180280332388	0.5019167335207735	0.44219169416988013	4.826160767324402	5.07970309340261	9.676912415357886	10.27432535395993	3.6040734691604346	3.6657820122136235	3.5048256847803407
ENSG00000168016	3.033877502902657	3.706633838650365	27.44987568006328	5.917789526242187e-4	0.016586853907313702	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1	protein_coding	0.5011781736411774	2.3223803751155363	1.1616185886983783	2.6569486210746556	2.2780827490943203	2.3715473159290186	0.16176630984970264	0.7757518113795236	2.284842795313868	2.895742314173791	2.044830782482868
ENSG00000168092	-1.1125736134168134	6.720784621242232	27.287619689822954	5.928177772482365e-4	0.016589427830406723	PAFAH1B2	platelet-activating factor acetylhydrolase 1b, catalytic subunit 2 (30kDa)	protein_coding	5.926997743012056	5.08358557708934	5.6394731837129575	5.371729662264096	4.881504502708957	4.922122693344735	5.914881157133675	5.939013413762118	4.796988444940372	4.8343528714903	4.9061407945201845
ENSG00000138698	-1.1478604734565474	5.952053582368123	27.241795167457653	5.962298580813305e-4	0.01665830088336323	RAP1GDS1	RAP1, GTP-GDP dissociation stimulator 1	protein_coding	5.547063863296799	5.056400688714913	5.256553383090205	4.89245757843262	5.050531400606704	4.7857795167738635	5.36072287283768	5.712066569765394	4.997197729976653	5.118941172536437	5.232210188467402
ENSG00000176014	-2.3458827338751442	8.313203950628065	27.523358921944574	5.991105375159476e-4	0.016688020736145677	TUBB6	tubulin, beta 6 class V	protein_coding	9.126719565670477	7.235798755687949	7.712414176448764	7.470590473681888	5.909864176181751	5.851738474087124	9.121527284658582	9.131893226579418	7.5528339393272566	7.3958749399008505	7.599411820638157
ENSG00000131435	-3.7608936643247777	4.883028054377978	27.522162473200183	5.991988265233263e-4	0.016688020736145677	PDLIM4	PDZ and LIM domain 4	protein_coding	7.38047922533809	3.6536145539597897	2.010356235191454	2.5246237742667983	4.838591054170965	4.861035117656015	7.329849851475418	7.4293919065520795	2.795772631462301	2.6489793668495545	2.891466051231957
ENSG00000105011	2.3913236897553696	6.520192930098041	27.421661856214754	6.066725996535766e-4	0.016800419528952927	ASF1B	anti-silencing function 1B histone chaperone	protein_coding	3.8928453947965918	6.537031378382388	5.66298841998085	5.50795353884268	6.69110927016383	6.458669131256146	4.10917172664909	3.6382608909781893	6.9236994344313345	6.945342313983735	6.881879159448535
ENSG00000176894	1.2669133955356058	4.6787867435673025	27.098313423568765	6.070707593233933e-4	0.016800419528952927	PXMP2	peroxisomal membrane protein 2, 22kDa	protein_coding	4.326363679670219	5.811344152426999	5.531914118811296	5.523330882753396	5.8601466483374445	5.856357604759655	4.484413137790329	4.14884491221578	5.990802108309681	6.033029394364566	5.80034122762295
ENSG00000110092	-2.5240858326330606	8.339589261955533	27.3596039691563	6.113449552539822e-4	0.016867932962911242	CCND1	cyclin D1	protein_coding	8.396716145269156	6.242572416136331	5.463943967481013	5.10918985231601	6.374124270124721	7.049883660239446	8.121573123318099	8.627695776465194	6.280344638109132	6.393360741193045	6.212117874033083
ENSG00000108511	7.285584484628474	3.769910240147275	27.358399334599095	6.11436090389807e-4	0.016867932962911242	HOXB6	homeobox B6	protein_coding	0.11839583191958315	4.079192867259203	4.710314642393059	4.958544316005651	3.044223505051215	2.9957024642345464	0	0.22780801453742736	4.0326156745704	3.898548038294386	3.7594843524658494
ENSG00000100060	-3.3742723987505916	1.7700108281735458	26.973745145924468	6.203276041640005e-4	0.017059496027857078	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	protein_coding	4.005997659115763	1.0571920996826447	0.8711809901745284	0.16344411403845546	1.0517352511211362	1.4219546028315073	4.013368343141885	3.998589125037046	1.0817085335147825	1.4619741292560242	0.9950353955478366
ENSG00000163879	-5.384438465746946	-0.9867424887984467	27.048058276348016	6.29205868483595e-4	0.017268445288684806	DNALI1	dynein, axonemal, light intermediate chain 1	protein_coding	1.597404659387599	0.05431493417544835	0	0	0.026764869180609205	0	1.5053074550529983	1.6839737928041807	0.050037422816915776	0.06138887806565734	0.22783306103498008
ENSG00000092010	1.0858658394694518	6.489809046020928	26.798894504149793	6.304849990747851e-4	0.017268445288684806	PSME1	proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)	protein_coding	6.116878016537278	7.4444173400046445	7.21164732195106	7.51003514170537	7.513237184292194	7.535257151542586	6.235568217138205	5.987540724090193	7.451792482671862	7.461060495389287	7.403284109696134
ENSG00000185567	-1.6653700771944728	8.667395810619604	27.106294157276633	6.308828053863613e-4	0.017268445288684806	AHNAK2	AHNAK nucleoprotein 2	protein_coding	6.515092127982104	5.024182196596162	5.3824494666559	5.535863353024237	4.3371818301471725	4.2164255207618915	6.210284066193906	6.766599260697878	5.067875549510191	5.082039362036648	5.06447545478628
ENSG00000250742	-5.99299926175618	1.9286360123188808	27.040255226402714	6.361023284065459e-4	0.01732856055216708	RP11-834C11.4		lincRNA	4.030790428428871	0.3452728342410791	0.5882319505113571	0.8886417297471063	0.05628806301524813	0	3.9724560438922305	4.086857483177997	0.2069385010359049	0.17561306873238788	0.28028596323277394
ENSG00000075218	1.4067087603930868	5.934630669835631	26.72147711047347	6.367186992765134e-4	0.01732856055216708	GTSE1	G-2 and S-phase expressed 1	protein_coding	3.74450352520593	5.272386409970026	5.464183713895841	5.378775123065489	4.8395294187856015	5.265042930284503	3.9876991894228864	3.451831224816195	5.283496321668908	5.297642944821818	5.301205588496805
ENSG00000171132	2.428260236489005	4.029211939420392	26.80108734199545	6.367531210965086e-4	0.01732856055216708	PRKCE	protein kinase C, epsilon	protein_coding	1.27842534018069	3.4082856582815197	2.269291022058113	2.783243581807478	3.9227317080253172	3.8438952985553207	1.0607456497531071	1.4675257395992989	3.3827865183844743	3.3475646800478804	3.641351508197188
ENSG00000224818	-2.4396395680311893	1.0913541199340278	26.71644492773259	6.371265109082051e-4	0.01732856055216708	RP11-134G8.8		lincRNA	4.186029951998893	2.2601205730867906	1.4896874600853758	1.9219866848863716	2.1745316064935505	2.411883755888531	4.207705037403359	4.164024246018435	2.902394565838875	2.338050254483724	2.1907882113928157
ENSG00000197093	-3.430599890485665	1.2183990827206037	26.705372277792375	6.380249775172831e-4	0.01732856055216708	GAL3ST4	galactose-3-O-sulfotransferase 4	protein_coding	2.284060276019944	0.49680311549998196	0.3610726079955698	0.8537664167915863	0.7435623207216927	0.7555726597710151	2.334116629238916	2.2322045269535886	0.1214913367645047	0.22967413021643354	0.217794152973228
ENSG00000244300	6.420821245038187	3.991643318008069	26.999947261567247	6.39314310958281e-4	0.01733669984422162	RP11-475N22.4		antisense	0.3886096484290862	4.87567732585486	2.6321617783701456	2.6478654494071296	4.766062116565587	4.658253564540203	0.27989502544730566	0.4897030051360232	5.525345336572271	5.621303955602906	5.501323662932227
ENSG00000170454	-7.967269076724645	5.297788079402486	26.888197846688954	6.483242682994923e-4	0.017517211436542036	KRT75	keratin 75	protein_coding	6.534295154145308	0.46768411958062617	0.13778957794495023	0.1078179806787047	1.1189307473808405	1.1948422806082395	6.332577471050149	6.711237391319792	0.058443770043827725	0	0
ENSG00000257335	-6.340740893877474	0.8154856601106716	26.875120175378246	6.493888725282682e-4	0.017517211436542036	MGAM	maltase-glucoamylase (alpha-glucosidase)	protein_coding	0.9077477894971057	0.01754612736407807	0.02518358787459076	0.008695332164144257	0.014537094537884505	0.07295962856637259	0.7735518246123025	1.030516568132531	0	0	0
ENSG00000159788	-2.9027563991790823	4.6279958295732175	26.867983628396118	6.499707405955202e-4	0.017517211436542036	RGS12	regulator of G-protein signaling 12	protein_coding	5.013077273455161	3.2011131328652787	4.930425861204735	3.625082486747102	2.211550432437298	2.167745058285511	4.884753177777537	5.130913762654698	1.9779153845171662	2.059638318039116	2.108345805014775
ENSG00000103485	3.611267408621678	5.669853803405339	26.814077612996687	6.543867074336075e-4	0.017582126289604198	QPRT	quinolinate phosphoribosyltransferase	protein_coding	2.725702078165609	6.2407472894721865	6.033645836510118	6.220199988089191	7.235703223072311	6.936096659241617	2.8566314496220238	2.5816935884169676	5.110164750737501	5.065930928386873	5.587614239320151
ENSG00000183762	-3.3675057284089087	3.344359812647481	26.775934600788965	6.575337211602055e-4	0.01763962592233458	KREMEN1	kringle containing transmembrane protein 1	protein_coding	3.2769447601137784	0.9284355542914374	0.2240739800519873	0.2738745004719462	1.6344844286490356	0.4760299533965819	3.2271101626408187	3.325115258077492	1.2223698615613017	1.0763836406094685	1.0055312005678274
ENSG00000187210	-2.490828390642123	4.053854975837509	26.7202830643862	6.621588143588556e-4	0.017702761206370522	GCNT1	glucosaminyl (N-acetyl) transferase 1, core 2	protein_coding	4.212205840215264	2.4927558685563644	2.909715789824285	3.096239835340618	2.0045255903785475	2.2836554409071397	3.9200315799008876	4.455057884266679	1.6686945872126182	2.855092437769336	2.013155280998201
ENSG00000004455	1.0301396591983345	7.873673669546854	26.395805186396196	6.637867493367739e-4	0.017702761206370522	AK2	adenylate kinase 2	protein_coding	6.915813307832254	8.290327542121481	8.287924764776662	8.238919297677555	8.332332732366668	8.250479043018291	6.958963956949674	6.871332135698662	8.300736978110658	8.366849366029587	8.250327873453664
ENSG00000106236	-5.924386985593222	0.23165417398938964	26.699105858625103	6.639293362590155e-4	0.017702761206370522	NPTX2	neuronal pentraxin II	protein_coding	1.6697450797568572	0.04807711483056562	0.0877757027619961	0.14840972019507392	0.051247311868130585	0	1.4873579920909914	1.8316409110759269	0	0.04259406308227961	0
ENSG00000006740	5.94304351934229	3.6196385658161625	26.64129721876957	6.687922143381919e-4	0.017805322204827424	ARHGAP44	Rho GTPase activating protein 44	protein_coding	0.32885026249521526	2.7350194686069598	3.7160343645824847	3.814560558458024	2.136209158702368	2.1191421430396313	0.10378238756131937	0.5234986796201306	1.8737336834179836	1.826237067113981	1.7828521735600213
ENSG00000163378	-2.5986730820194404	5.173791876204445	26.607103612125517	6.716892524889702e-4	0.01785531460561727	EOGT	EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase	protein_coding	5.192529249371998	3.006323023228945	4.034169506798572	3.561956560365899	2.547540906630266	2.490427115514021	4.936760025258841	5.40970976370906	2.316054674858799	2.486954293256692	2.5851812754288392
ENSG00000117650	1.5625393565548684	5.650259440659424	26.344629803186052	6.738541788148922e-4	0.017885723491635277	NEK2	NIMA-related kinase 2	protein_coding	3.8399511455130346	5.501843389994894	5.215267235709883	5.286057031156684	5.559828401168211	5.923626732789602	4.136562262592976	3.4661456819877494	5.447696111787372	5.404406007578204	5.559299666693723
ENSG00000136478	-1.9280051219733298	6.455409568790445	26.525395310907523	6.786748251883176e-4	0.017971037778443038	TEX2	testis expressed 2	protein_coding	5.617261864240451	4.011403793757076	3.725596799304567	3.3118683723196702	4.572927725202023	4.476236847009049	5.430410773289841	5.78266428880496	3.806780784645463	4.0116852520609365	3.759867447523683
ENSG00000151364	-3.6706970097188103	2.444296069661734	26.50463875372768	6.804636270306179e-4	0.017971037778443038	KCTD14	potassium channel tetramerization domain containing 14	protein_coding	3.908710779402927	1.1786178161741916	1.69591886752241	1.6905368978048803	1.3174886275396873	1.2230789266245166	4.038160335751813	3.766490753092371	0.43583459908449834	0.8177746407884863	0.5214990570666184
ENSG00000106327	6.368146826058812	3.881504179826466	26.4902376689627	6.817081282590693e-4	0.017971037778443038	TFR2	transferrin receptor 2	protein_coding	0.21297492311545518	4.2795420793734955	2.1293526764574193	2.243322667096173	3.714144970647584	3.620977990117925	0.17005588112722203	0.25465395781877187	5.179340024457093	5.204364982129534	4.822920609765607
ENSG00000124155	1.1592843274162103	7.186411761783064	26.183481380406946	6.821977464701804e-4	0.017971037778443038	PIGT	phosphatidylinositol glycan anchor biosynthesis, class T	protein_coding	5.654093041673941	6.962258375921466	6.654563006038957	6.892793852040205	7.106630083731083	7.007814741115328	5.634587285154782	5.6733385875705995	7.046632824843899	7.028567501129907	6.954278630085807
ENSG00000118939	-1.0341889114643357	5.169616211266132	26.157760521984198	6.844704537449204e-4	0.018003833947002276	UCHL3	ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase)	protein_coding	6.807402530213247	6.042984832685991	5.999789201361839	5.575569114860141	6.23593125349683	6.009107388806721	6.852458651015579	6.760893795427728	6.172453243986554	6.076845116430402	6.138858547473737
ENSG00000051341	1.0970585784196925	5.363409895851839	26.118593684369984	6.879491634852092e-4	0.018068206065867908	POLQ	polymerase (DNA directed), theta	protein_coding	2.263414893380319	3.3338843109638696	3.3265431484453827	3.1081398125619977	3.221892187703932	3.5528166498537628	2.3193773244491442	2.2051937581275793	3.407023265781935	3.284005154800143	3.3942363926644123
ENSG00000111328	-1.0586636455947538	7.312895597110235	26.060694022072127	6.93131592420279e-4	0.018149894224242822	CDK2AP1	cyclin-dependent kinase 2 associated protein 1	protein_coding	8.173640572694373	7.310312708230667	7.394359864991677	7.24413768407493	7.515083697611254	7.570256990234556	8.252220312767633	8.090533001821841	7.14254184584839	7.06407823920999	7.160869704555359
ENSG00000092470	1.7376307363550174	4.98491800354442	26.085168507070158	6.9560999998154e-4	0.01816814896572963	WDR76	WD repeat domain 76	protein_coding	2.6157248883190434	4.586288433085208	4.23273948506828	4.187924796599091	4.950612340561082	4.647524119706076	2.685770017679404	2.5421046413149355	4.707358951552937	4.43904209071576	4.772122102604231
ENSG00000147669	1.1915771586778547	5.900749523319298	26.022269687111706	6.965973520635836e-4	0.01816814896572963	POLR2K	polymerase (RNA) II (DNA directed) polypeptide K, 7.0kDa	protein_coding	5.577602571177128	7.0409159376712775	7.318540390817337	7.2190118151038085	6.576118947404892	6.644332923991234	5.654260357422833	5.496641857986874	7.188505517878272	7.094247843349634	7.079083644795237
ENSG00000136531	-7.3818270092182985	2.1028932676526164	26.316559644792633	6.969400676430136e-4	0.01816814896572963	SCN2A	sodium channel, voltage-gated, type II, alpha subunit	protein_coding	1.8494494517636915	0.021588475733652992	0	0.019663561060477536	0.07232888717779946	0.05713825647177505	1.7225557409433765	1.9660788272817868	0	0	0
ENSG00000204261	2.8995319694615316	2.3004851397536807	25.984265619074158	7.000461865033918e-4	0.01822200459905857	TAPSAR1	TAP1 and PSMB8 antisense RNA 1	lincRNA	0.8871825970048308	3.2586145840350493	2.5153197641568315	2.936973906569449	3.541921007935978	3.7167779609777365	0.9005120041727002	0.8737288868742745	3.2509177674181	3.302028532033831	3.2389553716361656
