	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
3	HCC70	chr3	300000	220.3478845573901	1978	0.9947328961786173
4	HCC70	chr3	400000	166.0646718389384	1977	0.9947328961786173
5	HCC70	chr3	500000	130.2299484144919	1976	0.9947328961786173
6	HCC70	chr3	600000	107.3051771086521	1975	0.9947328961786173
7	HCC70	chr3	700000	90.36417967281079	1974	0.9947328961786173
8	HCC70	chr3	800000	76.96411337287718	1973	0.9947328961786173
9	HCC70	chr3	900000	66.65257603121893	1972	0.9947328961786173
10	HCC70	chr3	1000000	57.60258110277233	1971	0.9947328961786173
11	HCC70	chr3	1100000	50.36785273800033	1970	0.9947328961786173
12	HCC70	chr3	1200000	44.76371944454493	1969	0.9947328961786173
13	HCC70	chr3	1300000	39.77105780104635	1968	0.9947328961786173
14	HCC70	chr3	1400000	35.72202263491141	1967	0.9947328961786173
15	HCC70	chr3	1500000	32.46041121388398	1966	0.9947328961786173
16	HCC70	chr3	1600000	29.931565217297972	1965	0.9947328961786173
17	HCC70	chr3	1700000	27.444740040186627	1964	0.9947328961786173
18	HCC70	chr3	1800000	25.494137749768566	1963	0.9947328961786173
19	HCC70	chr3	1900000	23.472336628609064	1962	0.9947328961786173
20	HCC70	chr3	2000000	21.80138019708197	1961	0.9947328961786173
21	HCC70	chr3	2100000	19.969136824020197	1960	0.9947328961786173
22	HCC70	chr3	2200000	18.676847445303228	1959	0.9947328961786173
23	HCC70	chr3	2300000	17.545503213450697	1958	0.9947328961786173
24	HCC70	chr3	2400000	16.645602612560506	1957	0.9947328961786173
25	HCC70	chr3	2500000	15.668091314930445	1956	0.9947328961786173
26	HCC70	chr3	2600000	14.87909494837731	1955	0.9947328961786173
27	HCC70	chr3	2700000	14.007161379447762	1954	0.9947328961786173
28	HCC70	chr3	2800000	13.290285044610139	1953	0.9947328961786173
29	HCC70	chr3	2900000	12.594951774196943	1952	0.9947328961786173
30	HCC70	chr3	3000000	11.951874885193275	1951	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr4	0	2010.6728589300349	1912	0.9947328961786173
1	HCC70	chr4	100000	729.5957526013289	1911	0.9947328961786173
2	HCC70	chr4	200000	322.8572626206409	1910	0.9947328961786173
3	HCC70	chr4	300000	224.86287080842158	1909	0.9947328961786173
4	HCC70	chr4	400000	170.8770835772684	1908	0.9947328961786173
5	HCC70	chr4	500000	137.69313376969797	1907	0.9947328961786173
6	HCC70	chr4	600000	113.50117195623052	1906	0.9947328961786173
7	HCC70	chr4	700000	95.55060803635095	1905	0.9947328961786173
8	HCC70	chr4	800000	81.75752716054986	1904	0.9947328961786173
9	HCC70	chr4	900000	70.40442865535354	1903	0.9947328961786173
10	HCC70	chr4	1000000	61.6940209086556	1902	0.9947328961786173
11	HCC70	chr4	1100000	54.39937507053224	1901	0.9947328961786173
12	HCC70	chr4	1200000	48.38734893375101	1900	0.9947328961786173
13	HCC70	chr4	1300000	43.41664449670888	1899	0.9947328961786173
14	HCC70	chr4	1400000	39.16661651535729	1898	0.9947328961786173
15	HCC70	chr4	1500000	35.629774156977426	1897	0.9947328961786173
16	HCC70	chr4	1600000	32.45593853375436	1896	0.9947328961786173
17	HCC70	chr4	1700000	29.539489593458924	1895	0.9947328961786173
18	HCC70	chr4	1800000	27.564292802862393	1894	0.9947328961786173
19	HCC70	chr4	1900000	25.825159739187146	1893	0.9947328961786173
20	HCC70	chr4	2000000	23.857013626287795	1892	0.9947328961786173
21	HCC70	chr4	2100000	22.384828398392717	1891	0.9947328961786173
22	HCC70	chr4	2200000	21.008854562791495	1890	0.9947328961786173
23	HCC70	chr4	2300000	19.80843281183953	1889	0.9947328961786173
24	HCC70	chr4	2400000	18.67052716829708	1888	0.9947328961786173
25	HCC70	chr4	2500000	17.617646494169968	1887	0.9947328961786173
26	HCC70	chr4	2600000	16.405839680641378	1886	0.9947328961786173
27	HCC70	chr4	2700000	15.52982351831954	1885	0.9947328961786173
28	HCC70	chr4	2800000	14.753850904129925	1884	0.9947328961786173
29	HCC70	chr4	2900000	14.090023545322083	1883	0.9947328961786173
30	HCC70	chr4	3000000	13.41089624370071	1882	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr5	0	1983.5428659489367	1810	0.9947328961786173
1	HCC70	chr5	100000	713.0820692800354	1809	0.9947328961786173
2	HCC70	chr5	200000	315.024895722191	1808	0.9947328961786173
3	HCC70	chr5	300000	217.22530763653455	1807	0.9947328961786173
4	HCC70	chr5	400000	164.58500810920506	1806	0.9947328961786173
5	HCC70	chr5	500000	134.05273283743333	1805	0.9947328961786173
6	HCC70	chr5	600000	109.58975750213773	1804	0.9947328961786173
7	HCC70	chr5	700000	93.10656387456568	1803	0.9947328961786173
8	HCC70	chr5	800000	79.91396607344873	1802	0.9947328961786173
9	HCC70	chr5	900000	69.60053578574609	1801	0.9947328961786173
10	HCC70	chr5	1000000	60.64855191983103	1800	0.9947328961786173
11	HCC70	chr5	1100000	52.673471837159646	1799	0.9947328961786173
12	HCC70	chr5	1200000	46.78883791428292	1798	0.9947328961786173
13	HCC70	chr5	1300000	41.202828938909285	1797	0.9947328961786173
14	HCC70	chr5	1400000	38.114467384860774	1796	0.9947328961786173
15	HCC70	chr5	1500000	34.85921707159539	1795	0.9947328961786173
16	HCC70	chr5	1600000	31.609260242334425	1794	0.9947328961786173
17	HCC70	chr5	1700000	29.01011746411499	1793	0.9947328961786173
18	HCC70	chr5	1800000	27.377595867196398	1792	0.9947328961786173
19	HCC70	chr5	1900000	24.76081614260007	1791	0.9947328961786173
20	HCC70	chr5	2000000	23.35334993032127	1790	0.9947328961786173
21	HCC70	chr5	2100000	21.585691728614396	1789	0.9947328961786173
22	HCC70	chr5	2200000	20.180993560018454	1788	0.9947328961786173
23	HCC70	chr5	2300000	18.75408729175597	1787	0.9947328961786173
24	HCC70	chr5	2400000	17.551373724435052	1786	0.9947328961786173
25	HCC70	chr5	2500000	16.618565576523697	1785	0.9947328961786173
26	HCC70	chr5	2600000	16.127220162435062	1784	0.9947328961786173
27	HCC70	chr5	2700000	15.092481197721987	1783	0.9947328961786173
28	HCC70	chr5	2800000	14.291580097793567	1782	0.9947328961786173
29	HCC70	chr5	2900000	13.37928279074668	1781	0.9947328961786173
30	HCC70	chr5	3000000	12.885032265969707	1780	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr6	0	2106.447192104168	1712	0.9947328961786173
1	HCC70	chr6	100000	759.2446883782611	1711	0.9947328961786173
2	HCC70	chr6	200000	333.49305176063166	1710	0.9947328961786173
3	HCC70	chr6	300000	231.73410218428228	1709	0.9947328961786173
4	HCC70	chr6	400000	173.54240303342326	1708	0.9947328961786173
5	HCC70	chr6	500000	136.49183678226524	1707	0.9947328961786173
6	HCC70	chr6	600000	112.19468201162255	1706	0.9947328961786173
7	HCC70	chr6	700000	93.4154197193421	1705	0.9947328961786173
8	HCC70	chr6	800000	79.58900848551899	1704	0.9947328961786173
9	HCC70	chr6	900000	68.44559289660914	1703	0.9947328961786173
10	HCC70	chr6	1000000	60.17382977264221	1702	0.9947328961786173
11	HCC70	chr6	1100000	52.875902521420656	1701	0.9947328961786173
12	HCC70	chr6	1200000	47.54665462718967	1700	0.9947328961786173
13	HCC70	chr6	1300000	42.62222683519899	1699	0.9947328961786173
14	HCC70	chr6	1400000	38.18812623147985	1698	0.9947328961786173
15	HCC70	chr6	1500000	34.40495248126271	1697	0.9947328961786173
16	HCC70	chr6	1600000	30.83978642497664	1696	0.9947328961786173
17	HCC70	chr6	1700000	27.89012910913794	1695	0.9947328961786173
18	HCC70	chr6	1800000	25.544875232539088	1694	0.9947328961786173
19	HCC70	chr6	1900000	23.292173852457008	1693	0.9947328961786173
20	HCC70	chr6	2000000	21.559197304744085	1692	0.9947328961786173
21	HCC70	chr6	2100000	20.237206615629923	1691	0.9947328961786173
22	HCC70	chr6	2200000	18.89281525750521	1690	0.9947328961786173
23	HCC70	chr6	2300000	17.81949862184834	1689	0.9947328961786173
24	HCC70	chr6	2400000	16.54618248609477	1688	0.9947328961786173
25	HCC70	chr6	2500000	15.390546689435556	1687	0.9947328961786173
26	HCC70	chr6	2600000	14.691330727145436	1686	0.9947328961786173
27	HCC70	chr6	2700000	13.83883427848902	1685	0.9947328961786173
28	HCC70	chr6	2800000	12.838365746270913	1684	0.9947328961786173
29	HCC70	chr6	2900000	12.437322250917877	1683	0.9947328961786173
30	HCC70	chr6	3000000	11.878042083500041	1682	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr7	0	1964.905055757436	1592	0.9947328961786173
1	HCC70	chr7	100000	709.6171443918832	1591	0.9947328961786173
2	HCC70	chr7	200000	312.3947592899881	1590	0.9947328961786173
3	HCC70	chr7	300000	222.56373090964038	1589	0.9947328961786173
4	HCC70	chr7	400000	166.83419882297105	1588	0.9947328961786173
5	HCC70	chr7	500000	134.0952877143419	1587	0.9947328961786173
6	HCC70	chr7	600000	108.48221600276233	1586	0.9947328961786173
7	HCC70	chr7	700000	89.97228208989048	1585	0.9947328961786173
8	HCC70	chr7	800000	76.03310755240146	1584	0.9947328961786173
9	HCC70	chr7	900000	66.04431571901605	1583	0.9947328961786173
10	HCC70	chr7	1000000	57.03840129685973	1582	0.9947328961786173
11	HCC70	chr7	1100000	50.483740301847654	1581	0.9947328961786173
12	HCC70	chr7	1200000	45.04401091237802	1580	0.9947328961786173
13	HCC70	chr7	1300000	40.335057479730324	1579	0.9947328961786173
14	HCC70	chr7	1400000	35.95892860392122	1578	0.9947328961786173
15	HCC70	chr7	1500000	32.076938262930305	1577	0.9947328961786173
16	HCC70	chr7	1600000	29.17168692881702	1576	0.9947328961786173
17	HCC70	chr7	1700000	26.22113334467806	1575	0.9947328961786173
18	HCC70	chr7	1800000	23.984524292684945	1574	0.9947328961786173
19	HCC70	chr7	1900000	22.547521437061786	1573	0.9947328961786173
20	HCC70	chr7	2000000	21.12151699078904	1572	0.9947328961786173
21	HCC70	chr7	2100000	20.58573254396114	1571	0.9947328961786173
22	HCC70	chr7	2200000	18.166036890971238	1570	0.9947328961786173
23	HCC70	chr7	2300000	18.097812849739004	1569	0.9947328961786173
24	HCC70	chr7	2400000	16.325319210381423	1568	0.9947328961786173
25	HCC70	chr7	2500000	15.462082931145863	1567	0.9947328961786173
26	HCC70	chr7	2600000	14.67149665467641	1566	0.9947328961786173
27	HCC70	chr7	2700000	13.910118356201489	1565	0.9947328961786173
28	HCC70	chr7	2800000	13.13604036484455	1564	0.9947328961786173
29	HCC70	chr7	2900000	12.76216926591311	1563	0.9947328961786173
30	HCC70	chr7	3000000	12.270686945469372	1562	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr8	0	2010.195128224223	1464	0.9947328961786173
1	HCC70	chr8	100000	720.4770837447418	1463	0.9947328961786173
2	HCC70	chr8	200000	317.76975416875746	1462	0.9947328961786173
3	HCC70	chr8	300000	218.16355021091874	1461	0.9947328961786173
4	HCC70	chr8	400000	165.06255984758798	1460	0.9947328961786173
5	HCC70	chr8	500000	130.62945044173824	1459	0.9947328961786173
6	HCC70	chr8	600000	106.71558817834281	1458	0.9947328961786173
7	HCC70	chr8	700000	89.31243539947758	1457	0.9947328961786173
8	HCC70	chr8	800000	75.92589714825003	1456	0.9947328961786173
9	HCC70	chr8	900000	66.41100720567364	1455	0.9947328961786173
10	HCC70	chr8	1000000	57.29896962969121	1454	0.9947328961786173
11	HCC70	chr8	1100000	50.257239096923804	1453	0.9947328961786173
12	HCC70	chr8	1200000	43.897688077814415	1452	0.9947328961786173
13	HCC70	chr8	1300000	39.62609141069243	1451	0.9947328961786173
14	HCC70	chr8	1400000	35.36260536651555	1450	0.9947328961786173
15	HCC70	chr8	1500000	31.745527637766973	1449	0.9947328961786173
16	HCC70	chr8	1600000	29.12444176065251	1448	0.9947328961786173
17	HCC70	chr8	1700000	27.23169018380348	1447	0.9947328961786173
18	HCC70	chr8	1800000	24.732977490948212	1446	0.9947328961786173
19	HCC70	chr8	1900000	23.196674073290396	1445	0.9947328961786173
20	HCC70	chr8	2000000	21.683745351645225	1444	0.9947328961786173
21	HCC70	chr8	2100000	20.181798445276158	1443	0.9947328961786173
22	HCC70	chr8	2200000	19.15648973360867	1442	0.9947328961786173
23	HCC70	chr8	2300000	17.857556304925435	1441	0.9947328961786173
24	HCC70	chr8	2400000	16.973127057161676	1440	0.9947328961786173
25	HCC70	chr8	2500000	16.379646569860604	1439	0.9947328961786173
26	HCC70	chr8	2600000	15.553864810419443	1438	0.9947328961786173
27	HCC70	chr8	2700000	14.909117063301007	1437	0.9947328961786173
28	HCC70	chr8	2800000	14.120110640916343	1436	0.9947328961786173
29	HCC70	chr8	2900000	13.352140485292052	1435	0.9947328961786173
30	HCC70	chr8	3000000	13.57322582145558	1434	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr9	0	1746.0137197169627	1413	0.9947328961786173
1	HCC70	chr9	100000	613.0108817141753	1412	0.9947328961786173
2	HCC70	chr9	200000	263.1243263729858	1411	0.9947328961786173
3	HCC70	chr9	300000	181.83210370955933	1410	0.9947328961786173
4	HCC70	chr9	400000	137.0872205548701	1409	0.9947328961786173
5	HCC70	chr9	500000	108.60498916401667	1408	0.9947328961786173
6	HCC70	chr9	600000	90.70906147865084	1407	0.9947328961786173
7	HCC70	chr9	700000	72.71612916138649	1406	0.9947328961786173
8	HCC70	chr9	800000	63.14688382809221	1405	0.9947328961786173
9	HCC70	chr9	900000	54.90200286763549	1404	0.9947328961786173
10	HCC70	chr9	1000000	48.91165298120412	1403	0.9947328961786173
11	HCC70	chr9	1100000	42.688518529915115	1402	0.9947328961786173
12	HCC70	chr9	1200000	39.19229292727864	1401	0.9947328961786173
13	HCC70	chr9	1300000	37.49508701244304	1400	0.9947328961786173
14	HCC70	chr9	1400000	31.58037270391134	1399	0.9947328961786173
15	HCC70	chr9	1500000	27.919231439256126	1398	0.9947328961786173
16	HCC70	chr9	1600000	27.391336722915806	1397	0.9947328961786173
17	HCC70	chr9	1700000	23.599913748035828	1396	0.9947328961786173
18	HCC70	chr9	1800000	22.675370562028395	1395	0.9947328961786173
19	HCC70	chr9	1900000	20.45707679019244	1394	0.9947328961786173
20	HCC70	chr9	2000000	20.217191735436995	1393	0.9947328961786173
21	HCC70	chr9	2100000	19.042653885864357	1392	0.9947328961786173
22	HCC70	chr9	2200000	19.92729653917704	1391	0.9947328961786173
23	HCC70	chr9	2300000	17.51917875545692	1390	0.9947328961786173
24	HCC70	chr9	2400000	16.298666137881014	1389	0.9947328961786173
25	HCC70	chr9	2500000	14.451939075658098	1388	0.9947328961786173
26	HCC70	chr9	2600000	13.849937307790468	1387	0.9947328961786173
27	HCC70	chr9	2700000	12.531158199135778	1386	0.9947328961786173
28	HCC70	chr9	2800000	12.453709486018132	1385	0.9947328961786173
29	HCC70	chr9	2900000	11.50360751312679	1384	0.9947328961786173
30	HCC70	chr9	3000000	10.831943468949646	1383	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr10	0	2064.240990844309	1356	0.9947328961786173
1	HCC70	chr10	100000	722.4961968451146	1355	0.9947328961786173
2	HCC70	chr10	200000	315.9186048215852	1354	0.9947328961786173
3	HCC70	chr10	300000	221.36248268102435	1353	0.9947328961786173
4	HCC70	chr10	400000	165.49170821089444	1352	0.9947328961786173
5	HCC70	chr10	500000	130.99094716154738	1351	0.9947328961786173
6	HCC70	chr10	600000	105.25337606443448	1350	0.9947328961786173
7	HCC70	chr10	700000	86.42559702499798	1349	0.9947328961786173
8	HCC70	chr10	800000	74.56648548673607	1348	0.9947328961786173
9	HCC70	chr10	900000	64.56530608654131	1347	0.9947328961786173
10	HCC70	chr10	1000000	55.30315024893478	1346	0.9947328961786173
11	HCC70	chr10	1100000	49.52987423506328	1345	0.9947328961786173
12	HCC70	chr10	1200000	43.309003207534786	1344	0.9947328961786173
13	HCC70	chr10	1300000	39.29571417729054	1343	0.9947328961786173
14	HCC70	chr10	1400000	34.946472455384274	1342	0.9947328961786173
15	HCC70	chr10	1500000	31.72483029375666	1341	0.9947328961786173
16	HCC70	chr10	1600000	29.438685242974888	1340	0.9947328961786173
17	HCC70	chr10	1700000	26.323190268350974	1339	0.9947328961786173
18	HCC70	chr10	1800000	24.105671778145602	1338	0.9947328961786173
19	HCC70	chr10	1900000	22.314895384729333	1337	0.9947328961786173
20	HCC70	chr10	2000000	21.46419136096058	1336	0.9947328961786173
21	HCC70	chr10	2100000	19.881956311388304	1335	0.9947328961786173
22	HCC70	chr10	2200000	22.266419312452648	1334	0.9947328961786173
23	HCC70	chr10	2300000	17.75801647224999	1333	0.9947328961786173
24	HCC70	chr10	2400000	16.422156118939565	1332	0.9947328961786173
25	HCC70	chr10	2500000	15.171087855498849	1331	0.9947328961786173
26	HCC70	chr10	2600000	14.677607036055655	1330	0.9947328961786173
27	HCC70	chr10	2700000	15.094628355557942	1329	0.9947328961786173
28	HCC70	chr10	2800000	13.165394071631187	1328	0.9947328961786173
29	HCC70	chr10	2900000	12.729724144984594	1327	0.9947328961786173
30	HCC70	chr10	3000000	11.838766856235354	1326	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr11	0	2162.249391935386	1351	0.9947328961786173
1	HCC70	chr11	100000	778.5669281944149	1350	0.9947328961786173
2	HCC70	chr11	200000	341.17546659169693	1349	0.9947328961786173
3	HCC70	chr11	300000	233.21511100015022	1348	0.9947328961786173
4	HCC70	chr11	400000	174.34131440386983	1347	0.9947328961786173
5	HCC70	chr11	500000	134.36977661308973	1346	0.9947328961786173
6	HCC70	chr11	600000	108.76667787736262	1345	0.9947328961786173
7	HCC70	chr11	700000	88.91382278886275	1344	0.9947328961786173
8	HCC70	chr11	800000	75.8885965942781	1343	0.9947328961786173
9	HCC70	chr11	900000	65.62120133364171	1342	0.9947328961786173
10	HCC70	chr11	1000000	56.50366111759493	1341	0.9947328961786173
11	HCC70	chr11	1100000	49.23511992657861	1340	0.9947328961786173
12	HCC70	chr11	1200000	44.15009529530978	1339	0.9947328961786173
13	HCC70	chr11	1300000	39.40888665873348	1338	0.9947328961786173
14	HCC70	chr11	1400000	34.986302924810595	1337	0.9947328961786173
15	HCC70	chr11	1500000	31.798934262752347	1336	0.9947328961786173
16	HCC70	chr11	1600000	28.763008237040633	1335	0.9947328961786173
17	HCC70	chr11	1700000	26.295006955428214	1334	0.9947328961786173
18	HCC70	chr11	1800000	24.43392674903661	1333	0.9947328961786173
19	HCC70	chr11	1900000	22.570913228883033	1332	0.9947328961786173
20	HCC70	chr11	2000000	20.92900702256434	1331	0.9947328961786173
21	HCC70	chr11	2100000	19.949722793370505	1330	0.9947328961786173
22	HCC70	chr11	2200000	18.42925687978364	1329	0.9947328961786173
23	HCC70	chr11	2300000	17.27577223400454	1328	0.9947328961786173
24	HCC70	chr11	2400000	16.034901006439085	1327	0.9947328961786173
25	HCC70	chr11	2500000	15.095652636789314	1326	0.9947328961786173
26	HCC70	chr11	2600000	14.272565420493711	1325	0.9947328961786173
27	HCC70	chr11	2700000	13.514710550714362	1324	0.9947328961786173
28	HCC70	chr11	2800000	12.66962045104193	1323	0.9947328961786173
29	HCC70	chr11	2900000	12.128612479554668	1322	0.9947328961786173
30	HCC70	chr11	3000000	11.611304645961882	1321	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr12	0	2146.2044390798133	1339	0.9947328961786173
1	HCC70	chr12	100000	777.9044446716108	1338	0.9947328961786173
2	HCC70	chr12	200000	338.3389909426567	1337	0.9947328961786173
3	HCC70	chr12	300000	229.93880004224317	1336	0.9947328961786173
4	HCC70	chr12	400000	172.3843570468538	1335	0.9947328961786173
5	HCC70	chr12	500000	134.1420812686626	1334	0.9947328961786173
6	HCC70	chr12	600000	109.04031911231479	1333	0.9947328961786173
7	HCC70	chr12	700000	91.93706113522146	1332	0.9947328961786173
8	HCC70	chr12	800000	77.39905562344778	1331	0.9947328961786173
9	HCC70	chr12	900000	65.4429519014453	1330	0.9947328961786173
10	HCC70	chr12	1000000	56.49376823877366	1329	0.9947328961786173
11	HCC70	chr12	1100000	49.209499528656465	1328	0.9947328961786173
12	HCC70	chr12	1200000	43.955251796156716	1327	0.9947328961786173
13	HCC70	chr12	1300000	39.06906795278797	1326	0.9947328961786173
14	HCC70	chr12	1400000	35.52035446113141	1325	0.9947328961786173
15	HCC70	chr12	1500000	32.36079240099062	1324	0.9947328961786173
16	HCC70	chr12	1600000	29.585589489422254	1323	0.9947328961786173
17	HCC70	chr12	1700000	27.138354201024512	1322	0.9947328961786173
18	HCC70	chr12	1800000	24.89294520002902	1321	0.9947328961786173
19	HCC70	chr12	1900000	22.749562933722878	1320	0.9947328961786173
20	HCC70	chr12	2000000	21.39234841887345	1319	0.9947328961786173
21	HCC70	chr12	2100000	19.796465553661175	1318	0.9947328961786173
22	HCC70	chr12	2200000	18.39021727559944	1317	0.9947328961786173
23	HCC70	chr12	2300000	17.278371897412484	1316	0.9947328961786173
24	HCC70	chr12	2400000	16.479384748177026	1315	0.9947328961786173
25	HCC70	chr12	2500000	15.720210728527402	1314	0.9947328961786173
26	HCC70	chr12	2600000	14.904818285153471	1313	0.9947328961786173
27	HCC70	chr12	2700000	14.33789721059136	1312	0.9947328961786173
28	HCC70	chr12	2800000	13.793064399491751	1311	0.9947328961786173
29	HCC70	chr12	2900000	12.916765195667814	1310	0.9947328961786173
30	HCC70	chr12	3000000	12.553703828145071	1309	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr13	0	1631.1739872814778	1152	0.9947328961786173
1	HCC70	chr13	100000	597.0683125446334	1151	0.9947328961786173
2	HCC70	chr13	200000	262.9533892463574	1150	0.9947328961786173
3	HCC70	chr13	300000	186.18423039315246	1149	0.9947328961786173
4	HCC70	chr13	400000	142.33319295501963	1148	0.9947328961786173
5	HCC70	chr13	500000	113.23457359507194	1147	0.9947328961786173
6	HCC70	chr13	600000	94.0582126313933	1146	0.9947328961786173
7	HCC70	chr13	700000	78.8982220758012	1145	0.9947328961786173
8	HCC70	chr13	800000	67.97883091439483	1144	0.9947328961786173
9	HCC70	chr13	900000	59.44305850331277	1143	0.9947328961786173
10	HCC70	chr13	1000000	52.01699064768962	1142	0.9947328961786173
11	HCC70	chr13	1100000	45.48621719289844	1141	0.9947328961786173
12	HCC70	chr13	1200000	40.72475954375947	1140	0.9947328961786173
13	HCC70	chr13	1300000	36.43635971391044	1139	0.9947328961786173
14	HCC70	chr13	1400000	32.828826230056364	1138	0.9947328961786173
15	HCC70	chr13	1500000	29.59654596761158	1137	0.9947328961786173
16	HCC70	chr13	1600000	26.754963262975878	1136	0.9947328961786173
17	HCC70	chr13	1700000	25.137765434133332	1135	0.9947328961786173
18	HCC70	chr13	1800000	22.930639390910258	1134	0.9947328961786173
19	HCC70	chr13	1900000	21.531728074100606	1133	0.9947328961786173
20	HCC70	chr13	2000000	20.312081428975443	1132	0.9947328961786173
21	HCC70	chr13	2100000	19.167503015662657	1131	0.9947328961786173
22	HCC70	chr13	2200000	18.3886815092899	1130	0.9947328961786173
23	HCC70	chr13	2300000	17.31480472943459	1129	0.9947328961786173
24	HCC70	chr13	2400000	16.36982160467966	1128	0.9947328961786173
25	HCC70	chr13	2500000	15.666871501387865	1127	0.9947328961786173
26	HCC70	chr13	2600000	15.025096151428254	1126	0.9947328961786173
27	HCC70	chr13	2700000	14.03822992750707	1125	0.9947328961786173
28	HCC70	chr13	2800000	13.533993749182146	1124	0.9947328961786173
29	HCC70	chr13	2900000	12.725495418144952	1123	0.9947328961786173
30	HCC70	chr13	3000000	12.170448757520756	1122	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr14	0	1703.9825548584192	1074	0.9947328961786173
1	HCC70	chr14	100000	612.8705547722798	1073	0.9947328961786173
2	HCC70	chr14	200000	267.80252578448494	1072	0.9947328961786173
3	HCC70	chr14	300000	183.2580323641198	1071	0.9947328961786173
4	HCC70	chr14	400000	136.99816877276712	1070	0.9947328961786173
5	HCC70	chr14	500000	109.32309988766062	1069	0.9947328961786173
6	HCC70	chr14	600000	88.74132486402576	1068	0.9947328961786173
7	HCC70	chr14	700000	73.78813812836243	1067	0.9947328961786173
8	HCC70	chr14	800000	61.78394075607775	1066	0.9947328961786173
9	HCC70	chr14	900000	52.52676700817832	1065	0.9947328961786173
10	HCC70	chr14	1000000	46.24025593776657	1064	0.9947328961786173
11	HCC70	chr14	1100000	40.58945111102434	1063	0.9947328961786173
12	HCC70	chr14	1200000	35.6362844527939	1062	0.9947328961786173
13	HCC70	chr14	1300000	31.671380483495803	1061	0.9947328961786173
14	HCC70	chr14	1400000	28.49375408539864	1060	0.9947328961786173
15	HCC70	chr14	1500000	26.109513364271585	1059	0.9947328961786173
16	HCC70	chr14	1600000	24.11831511468208	1058	0.9947328961786173
17	HCC70	chr14	1700000	22.240901582418203	1057	0.9947328961786173
18	HCC70	chr14	1800000	20.4294175844581	1056	0.9947328961786173
19	HCC70	chr14	1900000	18.760630904357807	1055	0.9947328961786173
20	HCC70	chr14	2000000	17.319702880273514	1054	0.9947328961786173
21	HCC70	chr14	2100000	16.320512023799278	1053	0.9947328961786173
22	HCC70	chr14	2200000	15.07410048143529	1052	0.9947328961786173
23	HCC70	chr14	2300000	14.272746344439486	1051	0.9947328961786173
24	HCC70	chr14	2400000	13.37712358166951	1050	0.9947328961786173
25	HCC70	chr14	2500000	12.760417118090889	1049	0.9947328961786173
26	HCC70	chr14	2600000	12.253640436623128	1048	0.9947328961786173
27	HCC70	chr14	2700000	11.84773421332851	1047	0.9947328961786173
28	HCC70	chr14	2800000	11.232857836727264	1046	0.9947328961786173
29	HCC70	chr14	2900000	10.878097680741588	1045	0.9947328961786173
30	HCC70	chr14	3000000	10.24821465795069	1044	0.9947328961786173
	Matrix	Chromosome	Distance	Contacts	Number_bins	Scale_factor
0	HCC70	chr15	0	1798.349988921591	1026	0.9947328961786173
1	HCC70	chr15	100000	629.1837997404303	1025	0.9947328961786173
2	HCC70	chr15	200000	270.8446421210987	1024	0.9947328961786173
3	HCC70	chr15	300000	187.90866284818875	1023	0.9947328961786173
4	HCC70	chr15	400000	142.03026175329103	1022	0.9947328961786173
5	HCC70	chr15	500000	108.59332629312757	1021	0.9947328961786173
6	HCC70	chr15	600000	85.94175462748005	1020	0.9947328961786173
7	HCC70	chr15	700000	71.90073239555821	1019	0.9947328961786173
8	HCC70	chr15	800000	60.85725982306065	1018	0.9947328961786173
9	HCC70	chr15	900000	52.692780596499084	1017	0.9947328961786173
10	HCC70	chr15	1000000	49.53510897097434	1016	0.9947328961786173
11	HCC70	chr15	1100000	40.77963382339585	1015	0.9947328961786173
12	HCC70	chr15	1200000	35.41397765520456	1014	0.9947328961786173
13	HCC70	chr15	1300000	32.000599316358354	1013	0.9947328961786173
14	HCC70	chr15	1400000	28.111203645598152	1012	0.9947328961786173
15	HCC70	chr15	1500000	25.489249090576763	1011	0.9947328961786173
16	HCC70	chr15	1600000	23.150447249304243	1010	0.9947328961786173
17	HCC70	chr15	1700000	21.73920691050184	1009	0.9947328961786173
18	HCC70	chr15	1800000	20.54738204743979	1008	0.9947328961786173
19	HCC70	chr15	1900000	20.033404866982547	1007	0.9947328961786173
20	HCC70	chr15	2000000	19.369099804313866	1006	0.9947328961786173
21	HCC70	chr15	2100000	17.278322726412267	1005	0.9947328961786173
