BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr8	132910000	132920000	chr8	133030000	133040000	0.0326618797991718	3.2
chr8	133060000	133070000	chr8	133150000	133160000	0.0011641863665826104	2.599207668339954
chr8	133200000	133210000	chr8	133490000	133500000	0.03755204232173949	2.111212657236631
chr8	133200000	133210000	chr8	133650000	133660000	0.02025364642444848	2.111212657236631
chr8	133500000	133510000	chr8	133660000	133670000	0.018900484190949633	2.111212657236631
chr8	133880000	133890000	chr8	134200000	134210000	0.0001407259287697598	2.599207668339954
chr8	133880000	133890000	chr8	134460000	134470000	0.0002167386609238653	2.111212657236631
chr8	134220000	134230000	chr8	134460000	134470000	2.282786186302843e-06	2.111212657236631
chr8	134300000	134310000	chr8	134450000	134460000	0.0011641863665826104	2.111212657236631
chr8	134500000	134510000	chr8	135690000	135700000	0.0485789180335146	2.599207668339954
chr8	134570000	134580000	chr8	134890000	134900000	0.03127164551943664	3.2
chr8	134580000	134590000	chr8	135690000	135700000	0.0013401140138292996	2.111212657236631
chr8	134890000	134900000	chr8	135690000	135700000	0.022706035940732065	2.111212657236631
chr8	135480000	135490000	chr8	135690000	135700000	0.008299066609837907	2.599207668339954
chr8	135710000	135720000	chr8	135880000	135890000	0.0001407259287697598	2.599207668339954
chr8	135910000	135920000	chr8	136460000	136470000	0.0015815978938556175	2.111212657236631
chr8	139170000	139180000	chr8	139700000	139710000	0.0004855631392447976	2.111212657236631
chr8	139780000	139790000	chr8	139940000	139950000	0.0036859660748311727	2.111212657236631
chr8	140030000	140040000	chr8	140640000	140650000	0.032781463460717454	2.111212657236631
chr8	140710000	140720000	chr8	141170000	141180000	0.010213573485183636	2.111212657236631
chr8	140710000	140720000	chr8	141400000	141410000	0.0035338246802681323	2.111212657236631
chr8	141200000	141210000	chr8	141400000	141410000	0.001065112323977438	2.111212657236631
chr8	141480000	141490000	chr8	141640000	141650000	0.0001407259287697598	2.599207668339954
chr8	141530000	141540000	chr8	141640000	141650000	0.026441743561155775	2.111212657236631
chr8	141670000	141680000	chr8	141820000	141830000	0.017887707103203237	2.111212657236631
chr8	141670000	141680000	chr8	142090000	142100000	0.002890628851750097	2.111212657236631
chr8	141670000	141680000	chr8	142180000	142190000	0.00045065193022793737	2.599207668339954
chr8	141840000	141850000	chr8	142170000	142180000	0.0019233126346514915	2.111212657236631
chr8	141840000	141850000	chr8	142080000	142090000	0.00016301535476620927	2.111212657236631
chr8	141950000	141960000	chr8	142070000	142080000	0.04089251840820578	2.111212657236631
chr8	142090000	142100000	chr8	142180000	142190000	0.00016272026831106365	2.111212657236631
chr8	142220000	142230000	chr8	142350000	142360000	0.0010138800128880172	2.599207668339954
chr8	142400000	142410000	chr8	143550000	143560000	0.030937048111329562	2.111212657236631
chr8	143720000	143730000	chr8	143800000	143810000	0.027657569041018532	2.599207668339954
chr8	143860000	143870000	chr8	144120000	144130000	0.0004855631392447976	2.111212657236631
chr8	143940000	143950000	chr8	144130000	144140000	0.0005067606612452399	2.599207668339954
chr8	144210000	144220000	chr8	144320000	144330000	0.0002615163201308424	2.111212657236631
chr8	144470000	144480000	chr8	144610000	144620000	0.009977876975223761	2.599207668339954
chr8	144690000	144700000	chr8	144810000	144820000	0.0004855631392447976	2.111212657236631
chr8	146090000	146100000	chr8	146220000	146230000	0.0020250435392175476	2.111212657236631
chr8	56490000	56500000	chr8	56930000	56940000	0.007762437778450959	2.111212657236631
chr8	56720000	56730000	chr8	56940000	56950000	7.216665701040437e-05	2.111212657236631
chr8	56980000	56990000	chr8	57120000	57130000	0.001374117872310569	3.2
chr8	57160000	57170000	chr8	57830000	57840000	0.00027218910141735275	2.111212657236631
chr8	57160000	57170000	chr8	57350000	57360000	0.02680623825839897	2.111212657236631
chr8	57360000	57370000	chr8	57690000	57700000	0.030004507007640464	2.111212657236631
chr8	57360000	57370000	chr8	57830000	57840000	0.00027218910141735275	2.599207668339954
chr8	57470000	57480000	chr8	57830000	57840000	0.017197708823483152	2.111212657236631
chr8	57530000	57540000	chr8	57830000	57840000	0.0011624642452231107	2.111212657236631
chr8	57700000	57710000	chr8	57830000	57840000	0.001099839387265887	2.111212657236631
chr8	57860000	57870000	chr8	58020000	58030000	0.00831903377330499	2.111212657236631
chr8	57860000	57870000	chr8	58240000	58250000	0.04986187383390672	2.111212657236631
chr8	58070000	58080000	chr8	58240000	58250000	0.0022883283075845195	2.599207668339954
chr8	58330000	58340000	chr8	58900000	58910000	0.0014353832068638114	2.111212657236631
chr8	58330000	58340000	chr8	59300000	59310000	7.216665701040437e-05	2.111212657236631
chr8	58330000	58340000	chr8	59600000	59610000	0.03205429121441929	2.111212657236631
chr8	58480000	58490000	chr8	58910000	58920000	0.001959613841900144	2.111212657236631
chr8	58480000	58490000	chr8	59300000	59310000	0.0010875718558184255	2.111212657236631
chr8	58910000	58920000	chr8	59140000	59150000	0.0023532142709019464	2.111212657236631
chr8	58910000	58920000	chr8	59290000	59300000	4.247498411087085e-05	2.111212657236631
chr8	58980000	58990000	chr8	59300000	59310000	0.01046110123845817	2.111212657236631
chr8	59150000	59160000	chr8	59290000	59300000	0.03934524542725222	2.599207668339954
chr8	59360000	59370000	chr8	59520000	59530000	0.0022532864495440293	2.111212657236631
chr8	59360000	59370000	chr8	59610000	59620000	0.004542269256725184	2.111212657236631
chr8	59520000	59530000	chr8	59610000	59620000	0.03089406764070241	2.111212657236631
chr8	59630000	59640000	chr8	61300000	61310000	0.004459004106873382	2.111212657236631
chr8	59710000	59720000	chr8	60830000	60840000	0.009233316219271715	2.599207668339954
chr8	60120000	60130000	chr8	60830000	60840000	0.043926138112294004	3.2
chr8	60960000	60970000	chr8	61300000	61310000	5.5738635058884725e-05	2.111212657236631
chr8	61140000	61150000	chr8	61300000	61310000	0.001374117872310569	2.111212657236631
chr8	61320000	61330000	chr8	61540000	61550000	0.000280363833973125	2.111212657236631
chr8	61320000	61330000	chr8	61930000	61940000	0.0062470804998430085	2.111212657236631
chr8	61320000	61330000	chr8	62010000	62020000	8.204103940216237e-05	2.111212657236631
chr8	61550000	61560000	chr8	62010000	62020000	0.0002775822652698601	2.599207668339954
chr8	61560000	61570000	chr8	61930000	61940000	0.0011490143655537761	2.111212657236631
chr8	61790000	61800000	chr8	61930000	61940000	0.01172331648917746	2.111212657236631
chr8	62050000	62060000	chr8	62370000	62380000	0.03733926082495491	2.599207668339954
chr8	62050000	62060000	chr8	62470000	62480000	0.013119094452369248	2.111212657236631
chr8	62710000	62720000	chr8	64020000	64030000	0.005798764977717095	2.111212657236631
chr8	62720000	62730000	chr8	63900000	63910000	0.0010875718558184255	2.111212657236631
chr8	63920000	63930000	chr8	64010000	64020000	0.0012068355585820889	2.111212657236631
chr8	64040000	64050000	chr8	64200000	64210000	0.007440834034218362	3.6758347359905126
chr8	64310000	64320000	chr8	65290000	65300000	0.001816210060498412	2.599207668339954
chr8	64520000	64530000	chr8	65290000	65300000	0.014729846613714397	2.111212657236631
chr8	65480000	65490000	chr8	65600000	65610000	0.001224101157252449	2.111212657236631
chr8	65480000	65490000	chr8	66470000	66480000	0.0005471525031814215	2.111212657236631
chr8	65650000	65660000	chr8	65830000	65840000	0.018059865560933995	2.111212657236631
chr8	65660000	65670000	chr8	66470000	66480000	0.04022589622365119	2.111212657236631
chr8	66670000	66680000	chr8	66940000	66950000	4.099955250643402e-05	2.111212657236631
chr8	66670000	66680000	chr8	67330000	67340000	0.009233316219271715	2.111212657236631
chr8	66740000	66750000	chr8	66940000	66950000	4.247498411087085e-05	2.111212657236631
chr8	66740000	66750000	chr8	67330000	67340000	0.005619554917590834	2.111212657236631
chr8	66950000	66960000	chr8	67330000	67340000	3.0189846644823604e-07	2.111212657236631
chr8	66970000	66980000	chr8	67080000	67090000	5.7353057166587e-05	2.111212657236631
chr8	67030000	67040000	chr8	67340000	67350000	0.009480528702631153	2.111212657236631
chr8	67090000	67100000	chr8	67320000	67330000	0.003201890144942572	2.599207668339954
chr8	67350000	67360000	chr8	67580000	67590000	0.006612998348987136	2.111212657236631
chr8	67350000	67360000	chr8	67970000	67980000	0.008812288270414064	2.111212657236631
chr8	67350000	67360000	chr8	68400000	68410000	0.041098875202100114	3.2
chr8	67360000	67370000	chr8	67510000	67520000	1.530077986644507e-05	2.111212657236631
chr8	67360000	67370000	chr8	67830000	67840000	0.0009046761767130492	2.599207668339954
chr8	67430000	67440000	chr8	67510000	67520000	4.3711711075644645e-06	2.111212657236631
chr8	67600000	67610000	chr8	67820000	67830000	0.0019826421506848255	2.111212657236631
chr8	67600000	67610000	chr8	67940000	67950000	0.01317326474270988	2.111212657236631
chr8	67600000	67610000	chr8	68400000	68410000	0.010167158356850139	2.111212657236631
chr8	67830000	67840000	chr8	67960000	67970000	0.029240076759966607	2.111212657236631
chr8	67850000	67860000	chr8	68400000	68410000	0.03674487589584615	3.2
chr8	67970000	67980000	chr8	68400000	68410000	0.00758270677953985	2.111212657236631
chr8	68110000	68120000	chr8	68400000	68410000	0.004658074552305752	2.599207668339954
chr8	68250000	68260000	chr8	68390000	68400000	0.029240076759966607	2.111212657236631
chr8	69480000	69490000	chr8	70530000	70540000	0.00037424193388740473	2.111212657236631
chr8	69490000	69500000	chr8	69630000	69640000	0.03503923201607667	2.599207668339954
chr8	69490000	69500000	chr8	70450000	70460000	0.017699050441028923	2.599207668339954
chr8	69640000	69650000	chr8	70530000	70540000	0.005619554917590834	2.111212657236631
chr8	70570000	70580000	chr8	70840000	70850000	0.0001340684963384189	2.111212657236631
chr8	70570000	70580000	chr8	71000000	71010000	0.025850809303483137	2.111212657236631
chr8	70860000	70870000	chr8	71000000	71010000	4.3711711075644645e-06	3.2
chr8	70860000	70870000	chr8	71440000	71450000	0.006377201457526372	2.599207668339954
chr8	71040000	71050000	chr8	71570000	71580000	0.00568890765929049	3.2
chr8	71050000	71060000	chr8	71440000	71450000	0.00014218257649853072	2.599207668339954
chr8	71060000	71070000	chr8	71310000	71320000	0.00015731826502003127	2.111212657236631
chr8	71320000	71330000	chr8	71430000	71440000	0.013942415128540595	2.111212657236631
chr8	71590000	71600000	chr8	72710000	72720000	0.019022117080765667	2.111212657236631
chr8	71650000	71660000	chr8	71740000	71750000	0.04363339086036083	2.111212657236631
chr8	71660000	71670000	chr8	72700000	72710000	0.00010264093618639336	2.599207668339954
chr8	71740000	71750000	chr8	72710000	72720000	8.204103940216237e-05	2.111212657236631
chr8	71850000	71860000	chr8	72690000	72700000	0.017663924999501455	2.599207668339954
chr8	71850000	71860000	chr8	72520000	72530000	0.028898956666439303	2.111212657236631
chr8	72130000	72140000	chr8	72520000	72530000	0.033632326343395746	2.111212657236631
chr8	72730000	72740000	chr8	73070000	73080000	2.9981564866776722e-05	2.599207668339954
chr8	72730000	72740000	chr8	73190000	73200000	0.004417168577672813	2.111212657236631
chr8	72740000	72750000	chr8	72900000	72910000	5.759653332049197e-08	2.111212657236631
chr8	72920000	72930000	chr8	73190000	73200000	0.034518967254244685	2.111212657236631
chr8	72930000	72940000	chr8	73060000	73070000	0.00014411907629988758	2.111212657236631
chr8	73100000	73110000	chr8	73190000	73200000	0.0009046761767130492	2.111212657236631
chr8	73210000	73220000	chr8	73830000	73840000	0.006410692169025547	2.111212657236631
chr8	73220000	73230000	chr8	73910000	73920000	0.006846768005783746	2.111212657236631
chr8	73230000	73240000	chr8	73750000	73760000	5.7353057166587e-05	2.111212657236631
chr8	109900000	109910000	chr8	110730000	110740000	0.006188310088774373	2.111212657236631
chr8	109910000	109920000	chr8	110330000	110340000	1.8483583861546766e-05	2.111212657236631
chr8	109910000	109920000	chr8	110410000	110420000	0.03176897181520993	2.111212657236631
chr8	109910000	109920000	chr8	110650000	110660000	0.04636552399604281	2.599207668339954
chr8	110230000	110240000	chr8	110330000	110340000	0.0029332464051091247	2.111212657236631
chr8	110360000	110370000	chr8	110550000	110560000	0.0033888103507906317	3.2
chr8	110360000	110370000	chr8	110650000	110660000	0.04988748088106386	2.599207668339954
chr8	110360000	110370000	chr8	110720000	110730000	1.8483583861546766e-05	2.111212657236631
chr8	110570000	110580000	chr8	110720000	110730000	0.0009932589919393053	2.111212657236631
chr8	110740000	110750000	chr8	111030000	111040000	8.305979292123252e-05	2.111212657236631
chr8	110750000	110760000	chr8	111840000	111850000	0.039306393778390465	2.599207668339954
chr8	111060000	111070000	chr8	111830000	111840000	0.0034617374970620537	2.599207668339954
chr8	111150000	111160000	chr8	111830000	111840000	0.020935908863082442	3.6758347359905126
chr8	111360000	111370000	chr8	111830000	111840000	0.00027519104729171063	2.111212657236631
chr8	111850000	111860000	chr8	112250000	112260000	0.00817632004570371	2.111212657236631
chr8	111850000	111860000	chr8	112440000	112450000	0.04739651732789507	2.111212657236631
chr8	111850000	111860000	chr8	112800000	112810000	0.003060267751670045	2.111212657236631
chr8	112150000	112160000	chr8	112260000	112270000	0.004095149642317058	2.111212657236631
chr8	112150000	112160000	chr8	112800000	112810000	0.002735148459733254	2.111212657236631
chr8	112260000	112270000	chr8	112810000	112820000	0.04460975588900027	2.111212657236631
chr8	112450000	112460000	chr8	112800000	112810000	1.8483583861546766e-05	2.111212657236631
chr8	112840000	112850000	chr8	113740000	113750000	0.010084898845809681	2.111212657236631
chr8	112960000	112970000	chr8	113470000	113480000	0.022885008191344636	2.111212657236631
chr8	112970000	112980000	chr8	114440000	114450000	0.00817632004570371	2.599207668339954
chr8	113480000	113490000	chr8	114440000	114450000	0.04049753176628044	2.111212657236631
chr8	113780000	113790000	chr8	114440000	114450000	0.00018869734514903588	2.599207668339954
chr8	113810000	113820000	chr8	114180000	114190000	0.0001327866936212529	2.111212657236631
chr8	114200000	114210000	chr8	114440000	114450000	0.0036950808184773123	2.111212657236631
chr8	114460000	114470000	chr8	115220000	115230000	0.013466524936099213	2.111212657236631
chr8	114470000	114480000	chr8	115460000	115470000	0.021965815359073895	2.599207668339954
chr8	114460000	114470000	chr8	115800000	115810000	0.03605863680339511	2.111212657236631
chr8	114490000	114500000	chr8	115070000	115080000	0.04018792926209744	3.2
chr8	115470000	115480000	chr8	115800000	115810000	0.005181333621982303	2.599207668339954
chr8	115860000	115870000	chr8	116080000	116090000	3.4962288501472205e-05	2.111212657236631
chr8	115860000	115870000	chr8	116410000	116420000	0.017975009855807945	2.599207668339954
chr8	115860000	115870000	chr8	117460000	117470000	0.033956099741841356	2.111212657236631
chr8	116080000	116090000	chr8	116670000	116680000	0.0437578951397954	2.111212657236631
chr8	116100000	116110000	chr8	116410000	116420000	0.02076732275548628	2.599207668339954
chr8	116090000	116100000	chr8	117450000	117460000	0.04820970718778615	3.2
chr8	116430000	116440000	chr8	116580000	116590000	0.00817632004570371	2.111212657236631
chr8	116440000	116450000	chr8	116660000	116670000	0.005152467724464432	2.599207668339954
chr8	116440000	116450000	chr8	117450000	117460000	0.022218910755600636	2.599207668339954
chr8	116580000	116590000	chr8	116660000	116670000	0.017558376316436572	2.111212657236631
chr8	116590000	116600000	chr8	117450000	117460000	0.004146821681781227	2.111212657236631
chr8	116680000	116690000	chr8	116790000	116800000	0.00010970604092044734	2.111212657236631
chr8	116680000	116690000	chr8	117360000	117370000	0.030147759718584157	2.111212657236631
chr8	116680000	116690000	chr8	117450000	117460000	0.00014027565042216652	2.111212657236631
chr8	116790000	116800000	chr8	117450000	117460000	0.003144506110265666	2.111212657236631
chr8	116970000	116980000	chr8	117450000	117460000	0.02972310021316848	2.599207668339954
chr8	117560000	117570000	chr8	117720000	117730000	0.006380038034745061	2.111212657236631
chr8	117790000	117800000	chr8	117890000	117900000	0.0029332464051091247	2.599207668339954
chr8	117800000	117810000	chr8	118040000	118050000	0.0008324030512682157	2.111212657236631
chr8	117800000	117810000	chr8	118310000	118320000	0.010035873637924094	2.111212657236631
chr8	117930000	117940000	chr8	118040000	118050000	9.396127115229858e-05	2.599207668339954
chr8	117940000	117950000	chr8	118310000	118320000	0.0015977402618933757	2.111212657236631
chr8	118060000	118070000	chr8	118310000	118320000	0.00023225784837459752	2.111212657236631
chr8	118340000	118350000	chr8	118470000	118480000	0.03452412096901422	2.599207668339954
chr8	118340000	118350000	chr8	119430000	119440000	0.015357463089777462	2.111212657236631
chr8	118480000	118490000	chr8	119130000	119140000	0.0037894200239477604	2.111212657236631
chr8	118480000	118490000	chr8	119420000	119430000	0.0015045600447100593	2.111212657236631
chr8	118620000	118630000	chr8	119120000	119130000	0.00034413467610801735	2.111212657236631
chr8	118610000	118620000	chr8	119420000	119430000	0.0004921569906822045	2.111212657236631
chr8	118870000	118880000	chr8	119420000	119430000	0.0002938076425306687	2.111212657236631
chr8	118880000	118890000	chr8	119110000	119120000	0.0002365014576158051	2.111212657236631
chr8	118880000	118890000	chr8	119020000	119030000	0.0010172060302010356	2.111212657236631
chr8	119030000	119040000	chr8	119110000	119120000	0.0006354641270945138	2.111212657236631
chr8	119130000	119140000	chr8	119420000	119430000	0.00024812277421218707	2.111212657236631
chr8	119750000	119760000	chr8	120080000	120090000	1.8483583861546766e-05	2.111212657236631
chr8	119760000	119770000	chr8	119940000	119950000	0.0007909195741947396	2.111212657236631
chr8	119950000	119960000	chr8	120070000	120080000	0.0020907530886629137	2.111212657236631
chr8	120090000	120100000	chr8	120440000	120450000	0.03539943965907148	2.111212657236631
chr8	120270000	120280000	chr8	120430000	120440000	0.005120314694510223	2.111212657236631
chr8	120460000	120470000	chr8	120860000	120870000	0.006516315496085131	2.111212657236631
chr8	120520000	120530000	chr8	120650000	120660000	0.01475074604680893	2.111212657236631
chr8	120870000	120880000	chr8	121430000	121440000	7.443119612055521e-05	2.111212657236631
chr8	120880000	120890000	chr8	121090000	121100000	7.409126957735878e-06	2.111212657236631
chr8	121130000	121140000	chr8	121350000	121360000	0.026498737021897867	2.599207668339954
chr8	121130000	121140000	chr8	121430000	121440000	8.305979292123252e-05	2.111212657236631
chr8	121130000	121140000	chr8	121940000	121950000	0.0036099713857092033	2.111212657236631
chr8	121460000	121470000	chr8	121610000	121620000	0.0002638052707153651	2.111212657236631
chr8	121460000	121470000	chr8	121940000	121950000	0.00014027565042216652	2.599207668339954
chr8	121620000	121630000	chr8	121940000	121950000	0.033956099741841356	2.599207668339954
chr8	121820000	121830000	chr8	121940000	121950000	0.0006901170310754879	2.111212657236631
chr8	121980000	121990000	chr8	122640000	122650000	0.0015045600447100593	2.599207668339954
chr8	121970000	121980000	chr8	123460000	123470000	0.005792490703472065	2.111212657236631
chr8	121980000	121990000	chr8	123580000	123590000	0.0035137783894120017	2.599207668339954
chr8	121970000	121980000	chr8	123640000	123650000	0.0035137783894120017	2.111212657236631
chr8	121990000	122000000	chr8	122250000	122260000	8.253963256150858e-05	2.111212657236631
chr8	121980000	121990000	chr8	122840000	122850000	0.0032276178060429593	2.111212657236631
chr8	122000000	122010000	chr8	122170000	122180000	0.0339547252371047	2.599207668339954
chr8	122260000	122270000	chr8	122840000	122850000	0.0005943164329971486	2.111212657236631
chr8	122260000	122270000	chr8	123460000	123470000	0.0019727214489436555	2.111212657236631
chr8	122270000	122280000	chr8	123580000	123590000	0.008790786408770972	2.111212657236631
chr8	122270000	122280000	chr8	122640000	122650000	7.443119612055521e-05	2.111212657236631
chr8	122650000	122660000	chr8	123460000	123470000	0.0007631625304995798	2.111212657236631
chr8	122660000	122670000	chr8	123580000	123590000	0.006191797565497902	2.111212657236631
chr8	122660000	122670000	chr8	122830000	122840000	0.00023514596025377748	2.111212657236631
chr8	122660000	122670000	chr8	123080000	123090000	0.027669763315272	2.111212657236631
chr8	122660000	122670000	chr8	123180000	123190000	0.017055202797216156	2.111212657236631
chr8	122840000	122850000	chr8	123460000	123470000	0.03176897181520993	2.111212657236631
chr8	123090000	123100000	chr8	123460000	123470000	0.03647621053042831	2.111212657236631
chr8	123470000	123480000	chr8	123570000	123580000	0.005196681483972509	2.111212657236631
chr8	123480000	123490000	chr8	123640000	123650000	0.006380038034745061	2.111212657236631
chr8	123680000	123690000	chr8	124020000	124030000	0.015466167180542527	2.111212657236631
chr8	123680000	123690000	chr8	124160000	124170000	0.00048356313139168936	2.111212657236631
chr8	123750000	123760000	chr8	124160000	124170000	0.04820970718778615	2.599207668339954
chr8	124020000	124030000	chr8	124150000	124160000	0.03867509252372828	2.111212657236631
chr8	124480000	124490000	chr8	125440000	125450000	0.004312428006272103	2.111212657236631
chr8	124490000	124500000	chr8	124770000	124780000	3.110493564914155e-05	2.111212657236631
chr8	124500000	124510000	chr8	124700000	124710000	0.00010970604092044734	2.111212657236631
chr8	124540000	124550000	chr8	124690000	124700000	0.00014027565042216652	2.599207668339954
chr8	124790000	124800000	chr8	125450000	125460000	0.0001449725340447903	2.599207668339954
chr8	124790000	124800000	chr8	125540000	125550000	0.03087846311669501	2.111212657236631
chr8	124940000	124950000	chr8	125430000	125440000	0.005181333621982303	2.111212657236631
chr8	125050000	125060000	chr8	125430000	125440000	0.0005429812392948538	2.111212657236631
chr8	125600000	125610000	chr8	125940000	125950000	0.0029332464051091247	2.111212657236631
chr8	126130000	126140000	chr8	126660000	126670000	0.00020137094180416873	2.599207668339954
chr8	126130000	126140000	chr8	126440000	126450000	4.8323443705841936e-05	2.111212657236631
chr8	126140000	126150000	chr8	126230000	126240000	0.0003711201169239389	2.111212657236631
chr8	126230000	126240000	chr8	126440000	126450000	0.004137125211883186	2.111212657236631
chr8	126230000	126240000	chr8	126660000	126670000	0.018567034477158684	2.599207668339954
chr8	126450000	126460000	chr8	126650000	126660000	0.0001010883954584152	2.111212657236631
chr8	126450000	126460000	chr8	126710000	126720000	0.009832708479997652	2.111212657236631
chr8	126720000	126730000	chr8	127810000	127820000	0.0001327866936212529	2.111212657236631
chr8	126730000	126740000	chr8	126840000	126850000	0.017577438758483284	2.111212657236631
chr9	37480000	37490000	chr9	38370000	38380000	0.012784779604894405	2.111212657236631
chr9	37750000	37760000	chr9	38350000	38360000	0.03939103031973669	2.111212657236631
chr9	37910000	37920000	chr9	38260000	38270000	0.007222435382192138	2.111212657236631
chr9	37900000	37910000	chr9	38360000	38370000	0.0003493230932582955	2.111212657236631
chr9	37910000	37920000	chr9	38070000	38080000	8.124946602338378e-05	2.111212657236631
chr9	37910000	37920000	chr9	38150000	38160000	0.030035428527151378	2.111212657236631
chr9	38080000	38090000	chr9	38260000	38270000	0.0030509628419571194	2.111212657236631
chr9	38080000	38090000	chr9	38360000	38370000	0.0011168359045155224	2.599207668339954
chr9	70960000	70970000	chr9	71120000	71130000	0.025604398124751602	2.111212657236631
chr9	71200000	71210000	chr9	71620000	71630000	0.006366268220621774	2.111212657236631
chr9	71660000	71670000	chr9	71800000	71810000	5.492590467993663e-05	2.111212657236631
chr9	72040000	72050000	chr9	72500000	72510000	0.008994514639130162	3.2
chr9	72290000	72300000	chr9	72490000	72500000	0.006366268220621774	2.111212657236631
chr9	72580000	72590000	chr9	72720000	72730000	0.00984198056852495	2.111212657236631
chr9	72960000	72970000	chr9	73100000	73110000	0.012888483094667409	2.111212657236631
chr9	72960000	72970000	chr9	73210000	73220000	8.322843089314524e-05	2.111212657236631
chr9	73030000	73040000	chr9	73210000	73220000	0.03428622813666965	2.111212657236631
chr9	73250000	73260000	chr9	73530000	73540000	0.004357817725682883	2.111212657236631
chr9	73250000	73260000	chr9	73610000	73620000	0.04177500135841646	2.111212657236631
chr9	73250000	73260000	chr9	73860000	73870000	0.0008008659498759582	2.111212657236631
chr9	73540000	73550000	chr9	73620000	73630000	0.033374841886843934	2.111212657236631
chr9	73540000	73550000	chr9	73860000	73870000	0.00013997245642886438	2.111212657236631
chr9	19920000	19930000	chr9	20610000	20620000	0.012620356568255955	2.111212657236631
chr9	19930000	19940000	chr9	20940000	20950000	0.0011211345212927654	2.111212657236631
chr9	19930000	19940000	chr9	21110000	21120000	0.008778978744799864	2.599207668339954
chr9	20350000	20360000	chr9	20610000	20620000	0.03051899591143856	2.111212657236631
chr9	20350000	20360000	chr9	20940000	20950000	0.0032954480945114363	2.111212657236631
chr9	20350000	20360000	chr9	21120000	21130000	0.008181181559329046	2.599207668339954
chr9	20620000	20630000	chr9	20940000	20950000	0.0002472265482224012	2.111212657236631
chr9	20620000	20630000	chr9	21110000	21120000	0.003701731885034079	2.111212657236631
chr9	20950000	20960000	chr9	21100000	21110000	0.001990930435142874	2.111212657236631
chr9	21230000	21240000	chr9	21790000	21800000	0.001848206632360266	2.599207668339954
chr9	21320000	21330000	chr9	21390000	21400000	0.0016859799028211182	2.111212657236631
chr9	21320000	21330000	chr9	21790000	21800000	2.076697567569378e-05	2.111212657236631
chr9	21440000	21450000	chr9	21790000	21800000	9.009716130103929e-05	2.599207668339954
chr9	21570000	21580000	chr9	21780000	21790000	0.0011938866608459987	2.111212657236631
chr9	21580000	21590000	chr9	21680000	21690000	0.00031304997770533686	2.111212657236631
chr9	21700000	21710000	chr9	21780000	21790000	0.00557574636304967	2.111212657236631
chr9	21810000	21820000	chr9	21990000	22000000	8.503120292295828e-05	2.111212657236631
chr9	21810000	21820000	chr9	22110000	22120000	0.0023797963805651245	2.111212657236631
chr9	21810000	21820000	chr9	22230000	22240000	6.092236528180509e-06	2.111212657236631
chr9	21810000	21820000	chr9	22440000	22450000	0.0032954480945114363	2.111212657236631
chr9	21990000	22000000	chr9	22110000	22120000	0.03583573196131609	2.111212657236631
chr9	22000000	22010000	chr9	22230000	22240000	0.000309394890422746	2.599207668339954
chr9	22120000	22130000	chr9	22220000	22230000	0.0011150663040503095	2.599207668339954
chr9	22240000	22250000	chr9	22440000	22450000	0.02048619245823602	2.111212657236631
chr9	22310000	22320000	chr9	22440000	22450000	2.4665143493229904e-05	2.599207668339954
chr9	22520000	22530000	chr9	22810000	22820000	0.04614398822014555	3.6758347359905126
chr9	22810000	22820000	chr9	23490000	23500000	0.030858996143850667	2.111212657236631
chr9	23120000	23130000	chr9	23480000	23490000	0.010882286701789541	2.111212657236631
chr9	23660000	23670000	chr9	23820000	23830000	0.044839218205854216	2.599207668339954
chr9	24100000	24110000	chr9	24230000	24240000	0.037022835866912275	2.599207668339954
chr9	25960000	25970000	chr9	26320000	26330000	6.092236528180509e-06	2.111212657236631
chr9	25960000	25970000	chr9	26640000	26650000	0.0005452520548115931	3.2
chr9	25960000	25970000	chr9	26850000	26860000	0.044839218205854216	2.111212657236631
chr9	26340000	26350000	chr9	26640000	26650000	0.008204690402959633	2.111212657236631
chr9	26740000	26750000	chr9	26850000	26860000	0.00011141760670496659	2.111212657236631
chr9	26740000	26750000	chr9	27290000	27300000	0.03686495390812009	3.2
chr9	26880000	26890000	chr9	26960000	26970000	0.0003720935647824083	2.111212657236631
chr9	27030000	27040000	chr9	27190000	27200000	0.002924410285219	2.111212657236631
chr9	27030000	27040000	chr9	27270000	27280000	6.092236528180509e-06	2.111212657236631
chr9	27330000	27340000	chr9	27530000	27540000	6.092236528180509e-06	2.111212657236631
chr9	27720000	27730000	chr9	28070000	28080000	3.467311565411276e-05	2.111212657236631
chr9	27720000	27730000	chr9	28750000	28760000	0.028255121244240688	2.599207668339954
chr9	27720000	27730000	chr9	29210000	29220000	0.008006689235667582	2.111212657236631
chr9	28220000	28230000	chr9	29210000	29220000	0.04734578881221947	2.111212657236631
chr9	28760000	28770000	chr9	29690000	29700000	0.007160829223293644	2.111212657236631
chr9	28770000	28780000	chr9	29200000	29210000	0.00016990518280952756	2.111212657236631
chr9	28950000	28960000	chr9	29200000	29210000	0.001543468614204424	2.111212657236631
chr9	29070000	29080000	chr9	29190000	29200000	0.02490935277495495	2.111212657236631
chr9	29220000	29230000	chr9	29690000	29700000	0.0002814025191322858	2.111212657236631
chr9	29450000	29460000	chr9	29550000	29560000	0.04734578881221947	2.111212657236631
chr9	31110000	31120000	chr9	31800000	31810000	0.02009067592475851	2.599207668339954
